n_amenageur,n_operateur,n_enseigne,id_station,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,id_pdc,puiss_max,type_prise,acces_recharge,accessibilité,observations,date_maj,last_modified,datagouv_resource_id,Numéro pdc,Numéro station,accessibilitÃ©
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PYVXMZJ,Rue des Rohan,Rue des Rohan 56540 Kernascléden,56264,-3.318491,48.007954,2,FR*S56*EQTXP*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PYVXMZJ,Rue des Rohan,Rue des Rohan 56540 Kernascléden,56264,-3.318491,48.007954,2,FR*S56*EQTXP*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PLQPFQW,Rue du Condé,Rue du Condé 56160 Guémené-sur-Scorff,56073,-3.207056,48.066944,2,FR*S56*EJNTU*2,20.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZVHKXW,Place de Macroom,Place de Macroom 56310 Bubry,56026,-3.173147,47.964535,2,FR*S56*ERXHM*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZVHKXW,Place de Macroom,Place de Macroom 56310 Bubry,56026,-3.173147,47.964535,2,FR*S56*ERXHM*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZTUAMX,Boulevard du Maréchal Joffre,Boulevard du Maréchal Joffre 56100 Lorient,56121,-3.364871,47.751861,2,FR*S56*EBPEQ*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZTUAMX,Boulevard du Maréchal Joffre,Boulevard du Maréchal Joffre 56100 Lorient,56121,-3.364871,47.751861,2,FR*S56*EBPEQ*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZSCHEU,Place Saint Mayeuil,Place Saint Mayeuil 56250 Saint-Nolff,56231,-2.650631,47.703143,2,FR*S56*ERYXM*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZSCHEU,Place Saint Mayeuil,Place Saint Mayeuil 56250 Saint-Nolff,56231,-2.650631,47.703143,2,FR*S56*ERYXM*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZSBMZW,Rue Ferdinand Ardonin,Rue Ferdinand Ardonin 56400 Bono,56262,-2.948935,47.638886,2,FR*S56*EELNF*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZSBMZW,Rue Ferdinand Ardonin,Rue Ferdinand Ardonin 56400 Bono,56262,-2.948935,47.638886,2,FR*S56*EELNF*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZRNMMN,Cours Louis de Chazelles,Cours Louis de Chazelles 56100 Lorient,56121,-3.362195,47.753665,2,FR*S56*EPCEX*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZRNMMN,Cours Louis de Chazelles,Cours Louis de Chazelles 56100 Lorient,56121,-3.362195,47.753665,2,FR*S56*EPCEX*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZMMMWQ,Place de la Mairie,Place de la Mairie 56240 Berné,56014,-3.393807,47.995538,2,FR*S56*ERWME*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZMMMWQ,Place de la Mairie,Place de la Mairie 56240 Berné,56014,-3.393807,47.995538,2,FR*S56*ERWME*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZMJPKM,Place de la Mairie,Place de la Mairie 56690 Landaul,56096,-3.076174,47.748351,2,FR*S56*ERHGJ*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZMJPKM,Place de la Mairie,Place de la Mairie 56690 Landaul,56096,-3.076174,47.748351,2,FR*S56*ERHGJ*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZJSCSE,Parking Kériolet,Parking Kériolet 56400 Auray,56007,-2.982030,47.668615,2,FR*S56*EAGHF*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZJSCSE,Parking Kériolet,Parking Kériolet 56400 Auray,56007,-2.982030,47.668615,2,FR*S56*EAGHF*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZGBPNA,Rue du Tramway,Rue du Tramway 56340 Plouharnel,56168,-3.112396,47.599028,2,FR*S56*EJRRX*2,20.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZGBPNA,Rue du Tramway,Rue du Tramway 56340 Plouharnel,56168,-3.112396,47.599028,2,FR*S56*EJRRX*1,22.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZFUQTJ,Rue Tamara de Lempicka,Rue Tamara de Lempicka 56000 Vannes,56260,-2.788282,47.651531,2,FR*S56*EENFS*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZFUQTJ,Rue Tamara de Lempicka,Rue Tamara de Lempicka 56000 Vannes,56260,-2.788282,47.651531,2,FR*S56*EENFS*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZFRNAW,Aire de Marzan,Aire de Marzan 56130 Marzan,56126,-2.305132,47.529508,2,FR*S56*EJSYT*2,20.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZFRNAW,Aire de Marzan,Aire de Marzan 56130 Marzan,56126,-2.305132,47.529508,2,FR*S56*EJSYT*1,22.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZCZYVW,Kerchopine,Kerchopine 56620 Cléguer,56040,-3.336729,47.887598,2,FR*S56*EJVEW*1,22.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZCZYVW,Kerchopine,Kerchopine 56620 Cléguer,56040,-3.336729,47.887598,2,FR*S56*EJVEW*2,20.00,T2,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZCGGHS,Place Saint Märgen,Place Saint Märgen 56410 Erdeven,56054,-3.156938,47.641144,2,FR*S56*EBTEQ*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PZCGGHS,Place Saint Märgen,Place Saint Märgen 56410 Erdeven,56054,-3.156938,47.641144,2,FR*S56*EBTEQ*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PXKAKPT,Rue de la Croix Macé,Rue de la Croix Macé 56920 Saint-Gérand,56213,-2.890817,48.107927,2,FR*S56*ERXBN*1,18.00,T2-E/F,Gratuit,24h/24h-7J/7J,Recharge Gratuite,2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PXJVQBA,Rue de la Mairie,Rue de la Mairie 56220 Caden,56028,-2.285431,47.630798,2,FR*S56*ESBJQ*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PTLSDKV,Rue du Commerce,Rue du Commerce 56000 Vannes,56260,-2.754891,47.642143,2,FR*S56*EAMDC*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PURNMJP,Parc d'activités de Ronsouze,Parc d'activités de Ronsouze 56800 Ploërmel,56165,-2.388470,47.920399,2,FR*S56*EFZBH*1,43.00,T2,Gratuit,24h/24h-7J/7J,Recharge Gratuite,2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PVCVTUT,Saint Colombier,Saint Colombier 56370 Sarzeau,56240,-2.721365,47.546810,2,FR*S56*EFZXA*2,44.00,T2,Gratuit,24h/24h-7J/7J,Recharge Gratuite,2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PVCVTUT,Saint Colombier,Saint Colombier 56370 Sarzeau,56240,-2.721365,47.546810,2,FR*S56*EFZXA*1,43.00,T2,Gratuit,24h/24h-7J/7J,Recharge Gratuite,2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PUXWAZX,Place du presbytère,Place du presbytère 56850 Caudan,56036,-3.341557,47.810829,2,FR*S56*EAKHM*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PUXWAZX,Place du presbytère,Place du presbytère 56850 Caudan,56036,-3.341557,47.810829,2,FR*S56*EAKHM*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PUXSADP,Rue de la Ferrière,Rue de la Ferrière 56930 Pluméliau,56173,-2.972268,47.957695,2,FR*S56*EFPZL*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PUXSADP,Rue de la Ferrière,Rue de la Ferrière 56930 Pluméliau,56173,-2.972268,47.957695,2,FR*S56*EFPZL*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PUWNFHN,Rue des Forges,Rue des Forges 56220 Malansac,56123,-2.295720,47.676634,2,FR*S56*EDWMU*1,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
SDE 56,Morbihan énergies,Morbihan énergies,FR*S56*PUWNFHN,Rue des Forges,Rue des Forges 56220 Malansac,56123,-2.295720,47.676634,2,FR*S56*EDWMU*2,18.00,T2-E/F,Payant,24h/24h-7J/7J,"Tarif abonné Morbihan Energies: 18€ ttc/an, puis 0,25€ ttc/kWh consommé. Non abonné: 2€ ttc/charge (3€ sur bornes rapides), puis 0,25€ ttc/kWh consommé. Pénalités applicables au temps si branchement > 6 heures (2 heures sur bornes rapides) : 5€ ttc/heure",2020/10/22,2021-05-28T16:57:39.482000,564a7e24-eb69-456c-a0d1-a2750011b363,null,null,null
