id,name,postal_code,commune,numero,voie,lieu_dit,code_insee,siret,contact_url,site_internet,longitude,latitude,transport_station_presence,stationnement_presence,stationnement_pmr,stationnement_ext_presence,stationnement_ext_pmr,cheminement_ext_presence,cheminement_ext_ascenseur,entree_ascenseur,accueil_cheminement_ascenseur,cheminement_ext_terrain_accidente,cheminement_ext_plain_pied,cheminement_ext_nombre_marches,cheminement_ext_reperage_marches,cheminement_ext_sens_marches,cheminement_ext_main_courante,cheminement_ext_rampe,cheminement_ext_pente_presence,cheminement_ext_pente_degre_difficulte,cheminement_ext_pente_longueur,cheminement_ext_devers,cheminement_ext_bande_guidage,cheminement_ext_retrecissement,entree_reperage,entree_vitree,entree_vitree_vitrophanie,entree_plain_pied,entree_marches,entree_marches_reperage,entree_marches_main_courante,entree_marches_rampe,entree_marches_sens,entree_dispositif_appel,entree_dispositif_appel_type,entree_balise_sonore,entree_aide_humaine,entree_largeur_mini,entree_pmr,entree_porte_presence,entree_porte_manoeuvre,entree_porte_type,accueil_visibilite,accueil_personnels,accueil_equipements_malentendants_presence,accueil_equipements_malentendants,accueil_cheminement_plain_pied,accueil_cheminement_nombre_marches,accueil_cheminement_reperage_marches,accueil_cheminement_main_courante,accueil_cheminement_rampe,accueil_cheminement_sens_marches,accueil_retrecissement,sanitaires_presence,sanitaires_adaptes,labels,labels_familles_handicap,registre_url,conformite,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
2202,La Frette,95100,Argenteuil,,Rue de la Berionne,,,32022964405241,https://fr.parkindigo.com/parking/argenteuil-95100/la-frette-95071000,https://fr.parkindigo.com/parking/argenteuil-95100/la-frette-95071000,2.2213445,48.9513191,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2198,Centre Commercial Bel Est,93170,Bagnolet,28,Avenue du Général de Gaulle,,,32022964405241,https://fr.parkindigo.com/parking/bagnolet-93170/centre-commercial-bel-est-93000300,https://fr.parkindigo.com/parking/bagnolet-93170/centre-commercial-bel-est-93000300,2.4153621,48.8653078,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2197,Porte de Bagnolet,93170,Bagnolet,,Avenue du Général de Gaulle,,,32022964405241,https://fr.parkindigo.com/parking/bagnolet-93170/porte-de-bagnolet-93000100,https://fr.parkindigo.com/parking/bagnolet-93170/porte-de-bagnolet-93000100,2.41490636,48.86608994,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2195,Passage du Havre,75009,Paris,109,Rue Saint-Lazare,,,32022964405241,https://fr.parkindigo.com/parking/paris-75009/passage-du-havre-75091300,https://fr.parkindigo.com/parking/paris-75009/passage-du-havre-75091300,2.3275367,48.87552293,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
2193,Rond Point des Champs Elysées,75008,Paris,,Avenue Matignon,,,32022964405241,https://fr.parkindigo.com/parking/paris-75008/rond-point-des-champs-elysees-75080400,https://fr.parkindigo.com/parking/paris-75008/rond-point-des-champs-elysees-75080400,2.311162,48.869253,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1888,Parc Relais Poissy,78300,Poissy,,Rue du Bac,,,32022964405241,https://fr.parkindigo.com/parking/poissy-78300/parc-relais-poissy-78010600,https://fr.parkindigo.com/parking/poissy-78300/parc-relais-poissy-78010600,2.04018864,48.934694,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1884,Risso,06300,Nice,42,Boulevard Risso,,,32022964405241,https://fr.parkindigo.com/parking/nice-06300/risso-06001200,https://fr.parkindigo.com/parking/nice-06300/risso-06001200,7.28062081,43.70337239,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1502,Hôtel de Ville - Cathédrale,06130,Grasse,,Place aux Herbes,,,32022964405241,https://fr.parkindigo.com/parking/grasse-06130/hotel-de-ville-cathedrale-06010600,https://fr.parkindigo.com/parking/grasse-06130/hotel-de-ville-cathedrale-06010600,6.92504501,43.65901566,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1609,Marché,47000,Agen,24,Place Jean-Baptiste Durand,,,32022964405241,https://fr.parkindigo.com/parking/agen-47000/marche-47000700,https://fr.parkindigo.com/parking/agen-47000/marche-47000700,0.61740124,44.20416923,,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1653,Saint-Martin,75003,Paris,254,Rue Saint-Martin,,,32022964405241,https://fr.parkindigo.com/parking/paris-75003/saint-martin-75030100,https://fr.parkindigo.com/parking/paris-75003/saint-martin-75030100,2.35357336,48.86585833,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1651,Réaumur Saint-Denis,75002,Paris,40,Rue Dussoubs,,,32022964405241,https://fr.parkindigo.com/parking/paris-75002/reaumur-saint-denis-75020100,https://fr.parkindigo.com/parking/paris-75002/reaumur-saint-denis-75020100,2.35042486,48.86673795,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1649,Haussmann Galeries Lafayette,75009,Paris,48,Boulevard Haussmann,,,32022964405241,https://fr.parkindigo.com/parking/paris-75009/haussmann-galeries-lafayette-75090100,https://fr.parkindigo.com/parking/paris-75009/haussmann-galeries-lafayette-75090100,2.33079636,48.87335408,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1648,Magenta - Gare de l'Est,75010,Paris,2,Square Alban Satragne,,,32022964405241,https://fr.parkindigo.com/parking/paris-75010/alban-satragne-magenta-75100900,https://fr.parkindigo.com/parking/paris-75010/alban-satragne-magenta-75100900,2.35534025,48.87569543,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1647,Beaubourg Horloge,75003,Paris,31,Rue Beaubourg,,,32022964405241,https://fr.parkindigo.com/parking/paris-75003/beaubourg-horloge-75030400,https://fr.parkindigo.com/parking/paris-75003/beaubourg-horloge-75030400,2.35351369,48.8616549,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1644,Porte 1 à 4 et Urgence,44400,Rezé,5,Rue Éric Tabarly,,,32022964405241,https://fr.parkindigo.com/parking/rez%C3%83%C2%A9-44400/porte-1-a-4-et-urgence-44000700,https://fr.parkindigo.com/parking/rez%C3%83%C2%A9-44400/porte-1-a-4-et-urgence-44000700,-1.54766895,47.19504709,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1641,Halles,11100,Narbonne,1,Cours Mirabeau,,,32022964405241,https://fr.parkindigo.com/parking/narbonne-11100/halles-11000200,https://fr.parkindigo.com/parking/narbonne-11100/halles-11000200,3.00603968,43.18169591,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1633,Hôtel de Ville,80000,Amiens,,Place de l'Hôtel de ville,,,32022964405241,https://fr.parkindigo.com/parking/amiens-80000/hotel-de-ville-80000600,https://fr.parkindigo.com/parking/amiens-80000/hotel-de-ville-80000600,2.29540225,49.89305956,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1632,Foch,60000,Beauvais,,Avenue Foch,,,32022964405241,https://fr.parkindigo.com/parking/beauvais-60000/foch-60000400,https://fr.parkindigo.com/parking/beauvais-60000/foch-60000400,2.079977,49.430822,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1631,Halles,80000,Amiens,22,Rue du Général Leclerc,,,32022964405241,https://fr.parkindigo.com/parking/amiens-80000/halles-80000500,https://fr.parkindigo.com/parking/amiens-80000/halles-80000500,2.29414457,49.896043,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1621,Parc Relais Gare,91440,Bures-sur-Yvette,41,Rue Charles de Gaulle,,,32022964405241,https://fr.parkindigo.com/parking/bures-sur-yvette-91440/parc-relais-gare-91090100,https://fr.parkindigo.com/parking/bures-sur-yvette-91440/parc-relais-gare-91090100,2.16425608,48.69714863,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1620,Parc Relais Hacquinière,91440,Bures-sur-Yvette,41,Rue Charles de Gaulle,,,32022964405241,https://fr.parkindigo.com/parking/bures-sur-yvette-91440/parc-relais-hacquiniere-91090200,https://fr.parkindigo.com/parking/bures-sur-yvette-91440/parc-relais-hacquiniere-91090200,2.162578,48.696266,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1608,Gare - P2,47000,Agen,,Rue Brondeau de Senelles,,,32022964405241,https://fr.parkindigo.com/parking/agen-47000/gare-p2-47000900,https://fr.parkindigo.com/parking/agen-47000/gare-p2-47000900,0.623998,44.207447,,True,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1882,Lenval,06200,Nice,57,Avenue de la Californie,,,32022964405241,https://fr.parkindigo.com/parking/nice-06200/lenval-06000800,https://fr.parkindigo.com/parking/nice-06200/lenval-06000800,7.24100257,43.68930491,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1607,Duvergé,47000,Agen,,Rue Gérard Duvergé,,,32022964405241,https://fr.parkindigo.com/parking/agen-47000/duverge-47001000,https://fr.parkindigo.com/parking/agen-47000/duverge-47001000,0.60956289,44.204949,,True,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1606,Gare Structure,47000,Agen,,Rue Brondeau de Senelles,,,32022964405241,https://fr.parkindigo.com/parking/agen-47000/gare-structure-47001100,https://fr.parkindigo.com/parking/agen-47000/gare-structure-47001100,0.623319,44.207676,,True,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1605,Mont d'Est Parc Relais,93160,Noisy-le-Grand,8,Boulevard du Mont d'Est,,,32022964405241,https://fr.parkindigo.com/parking/noisy-le-grand-93160/mont-dest-93040900,https://fr.parkindigo.com/parking/noisy-le-grand-93160/mont-dest-93040900,2.543694,48.842249,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1604,Noisy-Champs,93160,Noisy-le-Grand,1,Rue des Hauts Châteaux,,,32022964405241,https://fr.parkindigo.com/parking/noisy-le-grand-93160/noisy-champs-93040800,https://fr.parkindigo.com/parking/noisy-le-grand-93160/noisy-champs-93040800,2.578362,48.843187,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1603,Parc du Centre,93160,Noisy-le-Grand,12,Avenue Emile Cossonneau,,,32022964405241,https://fr.parkindigo.com/parking/noisy-le-grand-93160/parc-du-centre-93040700,https://fr.parkindigo.com/parking/noisy-le-grand-93160/parc-du-centre-93040700,2.5541835,48.8487524,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1600,Solférino,60200,Compiègne,9,Rue de Harlay,,,32022964405241,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/solferino-60010300,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/solferino-60010300,2.823112,49.41929,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1599,Oise,60200,Compiègne,20,Rue de Clermont,,,32022964405241,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/oise-60010700,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/oise-60010700,2.820362,49.419319,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1598,Gare,60200,Compiègne,,Rue Ferdinand Sarrazin,,,32022964405241,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/gare-60010600,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/gare-60010600,2.82466882,49.42226143,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1597,Saint Jacques,60200,Compiègne,3,Place Saint-Jacques,,,32022964405241,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/saint-jacques-60010800,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/saint-jacques-60010800,2.8269327,49.41709796,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1596,Marché,60200,Compiègne,3,Rue des Barbeaux,,,32022964405241,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/marche-60010200,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/marche-60010200,2.8246741,49.41825805,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1595,Centre,60200,Compiègne,13,Rue de Bouvines,,,32022964405241,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/centre-60010400,https://fr.parkindigo.com/parking/compi%C3%83%C2%A8gne-60200/centre-60010400,2.82076209,49.4160146,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1591,Portail Coucou,13300,Salon-de-Provence,,Boulevard Lamartine,,,32022964405241,https://fr.parkindigo.com/parking/salon-de-provence-13300/portail-coucou-13010500,https://fr.parkindigo.com/parking/salon-de-provence-13300/portail-coucou-13010500,5.09986346,43.64181679,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1654,Pyrénées-Bagnolet,75020,Paris,109,Rue de Bagnolet,,,32022964405241,https://fr.parkindigo.com/parking/paris-75020/pyrenees-bagnolet-75200100,https://fr.parkindigo.com/parking/paris-75020/pyrenees-bagnolet-75200100,2.40314058,48.85988676,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1655,Franz Liszt,75010,Paris,31,Rue des Petits Hôtels,,,32022964405241,https://fr.parkindigo.com/parking/paris-75010/franz-liszt-75100300,https://fr.parkindigo.com/parking/paris-75010/franz-liszt-75100300,2.35252263,48.87765602,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1656,Montholon,75009,Paris,,Rue Rochambeau,,,32022964405241,https://fr.parkindigo.com/parking/paris-75009/montholon-75091600,https://fr.parkindigo.com/parking/paris-75009/montholon-75091600,2.34667157,48.87732485,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1657,Euronord Lariboisière,75010,Paris,1,Bis Rue Ambroise Paré,,,32022964405241,https://fr.parkindigo.com/parking/paris-75010/euronord-lariboisiere-75100400,https://fr.parkindigo.com/parking/paris-75010/euronord-lariboisiere-75100400,2.3519786,48.88206837,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1695,Lutèce,75004,Paris,,Boulevard du Palais,,,32022964405241,https://fr.parkindigo.com/parking/paris-75004/lutece-75040700,https://fr.parkindigo.com/parking/paris-75004/lutece-75040700,2.34622636,48.8554069,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1694,Saint-Germain des Prés,75006,Paris,171,Boulevard Saint-Germain,,,32022964405241,https://fr.parkindigo.com/parking/paris-75006/saint-germain-des-pres-75060800,https://fr.parkindigo.com/parking/paris-75006/saint-germain-des-pres-75060800,2.33097901,48.85413882,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1693,Saints-Pères,75006,Paris,54,Rue Jacob,,,32022964405241,https://fr.parkindigo.com/parking/paris-75006/saints-peres-75060300,https://fr.parkindigo.com/parking/paris-75006/saints-peres-75060300,2.33223027,48.8560494,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1692,Harlay Pont Neuf,75001,Paris,,Quai des Orfèvres,,,32022964405241,https://fr.parkindigo.com/parking/paris-75001/harlay-pont-neuf-75010300,https://fr.parkindigo.com/parking/paris-75001/harlay-pont-neuf-75010300,2.34281459,48.85570951,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1691,Soufflot-Panthéon,75005,Paris,22,Rue Soufflot,,,32022964405241,https://fr.parkindigo.com/parking/paris-75005/soufflot-pantheon-75050100,https://fr.parkindigo.com/parking/paris-75005/soufflot-pantheon-75050100,2.34239954,48.84710579,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1690,Garage Saint-Germain des Prés,75000,Paris,169,Boulevard Saint-Germain,,,32022964405241,https://fr.parkindigo.com/parking/paris-75000/garage-saint-germain-des-pres-75061300,https://fr.parkindigo.com/parking/paris-75000/garage-saint-germain-des-pres-75061300,2.33145525,48.85413118,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1689,Bac Montalembert,75007,Paris,9,Rue de Montalembert,,,32022964405241,https://fr.parkindigo.com/parking/paris-75007/bac-montalembert-75071000,https://fr.parkindigo.com/parking/paris-75007/bac-montalembert-75071000,2.32698838,48.85660148,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1688,Place Saint-Michel,75005,Paris,25,rue Francisque Gay,,,32022964405241,https://fr.parkindigo.com/parking/paris-75005/place-saint-michel-75050200,https://fr.parkindigo.com/parking/paris-75005/place-saint-michel-75050200,2.34347165,48.85288534,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1687,Saint-Sulpice,75006,Paris,,Place Saint-Sulpice,,,32022964405241,https://fr.parkindigo.com/parking/paris-75006/saint-sulpice-75060200,https://fr.parkindigo.com/parking/paris-75006/saint-sulpice-75060200,2.33357039,48.8511936,,True,False,True,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1686,Bibliothèque,87000,Limoges,18,Rue François Mitterrand,,,32022964405241,https://fr.parkindigo.com/parking/limoges-87000/bibliotheque-87000300,https://fr.parkindigo.com/parking/limoges-87000/bibliotheque-87000300,1.25939888,45.82578924,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1682,Jourdan,87000,Limoges,11,Rue Charles Gide,,,32022964405241,https://fr.parkindigo.com/parking/limoges-87000/jourdan-87000800,https://fr.parkindigo.com/parking/limoges-87000/jourdan-87000800,1.26674295,45.83216476,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
1681,Les Halles,87000,Limoges,21,Place de la Motte,,,32022964405241,https://fr.parkindigo.com/parking/limoges-87000/les-halles-87000400,https://fr.parkindigo.com/parking/limoges-87000/les-halles-87000400,1.25625084,45.82955837,,True,False,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T17:57:30.027000,60f5a0e8a803e000b3404e6c,543d78b2-6f94-4842-bab1-e43a7af9d2dc,indigo-group
